author_number,author_info
2,"[(' Mikk Titma ', ' University of Tartu , Estonia ; Stanford University , Stanford, CA, USA ', 'https://www.tandfonline.com/author/Titma%2C+Mikk'), (' Ave Roots ', ' University of Tartu , Estonia ', 'https://www.tandfonline.com/author/Roots%2C+Ave')]"
2,"[(' Jochen Clasen ', ' Department of Applied Social Science , University of Stirling , Stirling, FK9 4LA, Scotland ', 'https://www.tandfonline.com/author/Clasen%2C+Jochen'), (' Daniel Clegg ', ' Department of Applied Social Science , University of Stirling , Stirling, FK9 4LA, Scotland ', 'https://www.tandfonline.com/author/Clegg%2C+Daniel')]"
1,"[(' Ivan Harsl⊘f ', ' Oslo University College , Research Group for Inclusive Social Welfare Policies , P.B. 4, St. Olavs plass, NO-0130, Oslo, Norway ', 'https://www.tandfonline.com/author/Harslf%2C+Ivan')]"
1,"[(' Dr Justin J.W. Powell ', ' Institute of Sociology , Georgia Augusta University of Göttingen , Platz der Göttinger Sieben 3, D-37073, Göttingen, Germany ', 'https://www.tandfonline.com/author/Powell%2C+Justin+JW')]"
3,"[(' Dr Anna Olofsson ', ' Department of Social Sciences , Mid Sweden University , 831 25, Östersund, Sweden ', 'https://www.tandfonline.com/author/Olofsson%2C+Anna'), (' Susanna Öhman ', ' Department of Social Sciences , Mid Sweden University , 831 25, Östersund, Sweden ', 'https://www.tandfonline.com/author/%C3%96hman%2C+Susanna'), (' Saman Rashid ', ' Department of Social Sciences , Mid Sweden University , 831 25, Östersund, Sweden ', 'https://www.tandfonline.com/author/Rashid%2C+Saman')]"
1,"[(' Claire Wallace ', ' University of Aberdeen ', 'https://www.tandfonline.com/author/Wallace%2C+Claire')]"
1,"[(' Nathalie Karagiannis ', ' University of Sussex , Falmer, UK ', 'https://www.tandfonline.com/author/Karagiannis%2C+Nathalie')]"
1,"[(' Dr Anna Bagnoli ', ' Leeds Social Sciences Institute, Beech Grove House, University of Leeds , Leeds, LS2 9JT, UK ', 'https://www.tandfonline.com/author/Bagnoli%2C+Anna')]"
3,"[(' Laura Mellini ', ' Department of Social Sciences , University of Fribourg , Fribourg, Switzerland ', 'https://www.tandfonline.com/author/Mellini%2C+Laura'), (' Carrie Yodanis ', ' School of Social Work and Family Studies , University of British Columbia , Vancouver, BC, Canada ', 'https://www.tandfonline.com/author/Yodanis%2C+Carrie'), (' Alberto Godenzi ', ' Graduate School of Social Work at Boston College , Boston, MA, USA ', 'https://www.tandfonline.com/author/Godenzi%2C+Alberto')]"
4,"[(' Klaus Boehnke PhD ', ' International University of Bremen , Bremen, Germany ', 'https://www.tandfonline.com/author/Boehnke%2C+Klaus'), (' Angela Kindervater ', ' International University of Bremen , Bremen, Germany ', 'https://www.tandfonline.com/author/Kindervater%2C+Angela'), (' Dirk Baier ', ' Criminological Research Institute of Lower Saxony , Hannover, Germany ', 'https://www.tandfonline.com/author/Baier%2C+Dirk'), (' Susanne Rippl ', ' Department of Sociology , Chemnitz University of Technology , Chemnitz, Germany ', 'https://www.tandfonline.com/author/Rippl%2C+Susanne')]"
2,"[(' Dr Gabriella Lazaridis ', ' Department of Sociology , University of Leicester , Leicester, UK ', 'https://www.tandfonline.com/author/Lazaridis%2C+Gabriella'), (' Maria Koumandraki ', ' Department of Sociology , University of Leicester , Leicester, UK ', 'https://www.tandfonline.com/author/Koumandraki%2C+Maria')]"
1,"[(' John Scott ', ' University of Essex , ', 'https://www.tandfonline.com/author/Scott%2C+John')]"
2,"[(' Olli E. Kangas PhD ', ' Danish National Institute for Social Research , Herluf Trollesgade 11, DK-1052, Copenhagen K, Denmark ', 'https://www.tandfonline.com/author/Kangas%2C+Olli+E'), (' Veli-Matti Ritakallio ', ' Department of Social Policy , University of Turku , Fin-20014, Turku, Finland ', 'https://www.tandfonline.com/author/Ritakallio%2C+Veli-Matti')]"
2,"[(' Christopher T. Whelan ', "" Economic and Social Research Institute , Whitaker Square, Sir John Rogerson's Quay, Dublin 2"", 'https://www.tandfonline.com/author/Whelan%2C+Christopher+T'), (' Bertrand Maître ', "" Economic and Social Research Institute , Whitaker Square, Sir John Rogerson's Quay, Dublin 2"", 'https://www.tandfonline.com/author/Ma%C3%AEtre%2C+Bertrand')]"
1,"[(' Lucinda Platt ', ' Department of Sociology , University of Essex, Wivenhoe Park , Colchester, Essex, CO4 3SQ, UK ', 'https://www.tandfonline.com/author/Platt%2C+Lucinda')]"
1,"[(' Ingo Bode ', ' Institute of Sociology, University of Duisburg-Essen , Campus Duisburg, Lotharstr. 65, 47048, Duisburg, Germany ', 'https://www.tandfonline.com/author/Bode%2C+Ingo')]"
1,"[(' Graham Room ', ' Department of Social and Policy Sciences , University of Bath , Bath, BA2 7AY, UK ', 'https://www.tandfonline.com/author/Room%2C+Graham')]"
6,"[(' Johs. Hjellbrekke ', ' Department of Sociology , Rosenbergsgaten 39, 5015, Bergen, Norway ', 'https://www.tandfonline.com/author/Hjellbrekke%2C+Johs'), (' Brigitte Le Roux ', ' Department of Sociology , Rosenbergsgaten 39, 5015, Bergen, Norway ', 'https://www.tandfonline.com/author/le+Roux%2C+Brigitte'), (' Olav Korsnes ', ' Department of Sociology , Rosenbergsgaten 39, 5015, Bergen, Norway ', 'https://www.tandfonline.com/author/Korsnes%2C+Olav'), (' Frédéric Lebaron ', ' Department of Sociology , Rosenbergsgaten 39, 5015, Bergen, Norway ', 'https://www.tandfonline.com/author/Lebaron%2C+Fr%C3%A9d%C3%A9ric'), (' Lennart Rosenlund ', ' Department of Sociology , Rosenbergsgaten 39, 5015, Bergen, Norway ', 'https://www.tandfonline.com/author/Rosenlund%2C+Lennart'), (' Henry Rouanet ', ' Department of Sociology , Rosenbergsgaten 39, 5015, Bergen, Norway ', 'https://www.tandfonline.com/author/Rouanet%2C+Henry')]"
1,"[(' Nathalie Holvoet ', ' Institute of Development Policy and Management , University of Antwerp , Venusstraat 35, 2000, Antwerp, Belgium ', 'https://www.tandfonline.com/author/Holvoet%2C+Nathalie')]"
0,[]
1,"[(' John Scott ', ' University of Essex , ', 'https://www.tandfonline.com/author/Scott%2C+John')]"
1,"[(' Margarita León ', ' School of Social Policy, Sociology and Social Research , University of Kent, Cornwallis Building , Canterbury, Kent, CT2 7NF, UK ', 'https://www.tandfonline.com/author/Le%C3%B3n%2C+Margarita')]"
3,"[(' Robert Maier ', ' Department of Interdisciplinary Social Science , Utrecht University , The Netherlands ', 'https://www.tandfonline.com/author/Maier%2C+Robert'), (' Willibrord de Graaf ', ' Department of Interdisciplinary Social Science , Utrecht University , The Netherlands ', 'https://www.tandfonline.com/author/de+Graaf%2C+Willibrord'), (' Patricia Frericks ', ' Department of Interdisciplinary Social Science , Utrecht University , The Netherlands ', 'https://www.tandfonline.com/author/Frericks%2C+Patricia')]"
2,"[(' Christoph Bühler ', ' Max Planck Institute for Demographic Research , Konrad-Zuse-Str. 1, D-18057, Rostock, Germany ', 'https://www.tandfonline.com/author/B%C3%BChler%2C+Christoph'), (' Ewa Fratczak ', ' Warsaw School of Economics , al. Niepodleglosci 164, Pokój 716, 02-554, Warszawa, Poland ', 'https://www.tandfonline.com/author/Fratczak%2C+Ewa')]"
1,"[(' Alireza Behtoui ', ' Department of Social and Welfare Studies (ISV) , Linköping University, Campus Norrköping/ITUF , SE-601 74, Norrköping, Sweden ', 'https://www.tandfonline.com/author/Behtoui%2C+Alireza')]"
1,"[(' Anne Grönlund ', ' Department of Sociology , Umeå University , 901 87, Umeå, Sweden ', 'https://www.tandfonline.com/author/Gr%C3%B6nlund%2C+Anne')]"
3,"[(' Vanessa Gash ', ' School of Social Science , University of Manchester , Manchester, M13 9PL, UK ', 'https://www.tandfonline.com/author/Gash%2C+Vanessa'), (' Antje Mertens ', ' Berlin School of Economics, Faculty II, Neue Bahnhofstr. 11–17 , 10245, Berlin, Germany ', 'https://www.tandfonline.com/author/Mertens%2C+Antje'), (' Laura Romeu Gordo ', ' Institut für Arbeitsmarkt und Berufsforschung , Regensburger Straße 104, 90478, Nürnberg, Germany ', 'https://www.tandfonline.com/author/Gordo%2C+Laura+Romeu')]"
2,"[(' David Rose ', ' Institute for Social and Economic Research , University of Essex , Colchester, Essex, CO4 3SQ, UK ', 'https://www.tandfonline.com/author/Rose%2C+David'), (' Eric Harrison ', ' Centre for Comparative Social Surveys , City University , Northampton Square, London, EC1V 0HB, UK ', 'https://www.tandfonline.com/author/Harrison%2C+Eric')]"
1,"[(' John Scott ', ' University of Essex , ', 'https://www.tandfonline.com/author/Scott%2C+John')]"
2,"[(' Henryk Domański ', ' Institute of Philosophy and Sociology , Polish Academy of Sciences , Nowy Swiat 72, 00-330, Warszawa, Poland ', 'https://www.tandfonline.com/author/Doma%C5%84ski%2C+Henryk'), (' Dariusz Przybysz ', ' Institute of Philosophy and Sociology , Polish Academy of Sciences , Nowy Swiat 72, 00-330, Warszawa, Poland ', 'https://www.tandfonline.com/author/Przybysz%2C+Dariusz')]"
1,"[(' Mads Meier Jæger ', ' Danish National Institute of Social Research , Copenhagen, Denmark ', 'https://www.tandfonline.com/author/J%C3%A6ger%2C+Mads+Meier')]"
1,"[(' Matti E. Lindberg ', ' Research Unit for the Sociology of Education (RUSE) , University of Turku , Hämeenkatu 1, FIN-20014, Finland ', 'https://www.tandfonline.com/author/Lindberg%2C+Matti+E')]"
1,"[(' Daniel Faas ', ' Faculty of Education , University of Cambridge , Cambridge, CB2 2PQ, UK ', 'https://www.tandfonline.com/author/Faas%2C+Daniel')]"
2,"[(' Jorge Benedicto ', ' Deptartment of Sociology II , UNED (Universidad Nacional de Educación a Distancia) , Madrid, Spain ', 'https://www.tandfonline.com/author/Benedicto%2C+Jorge'), (' Maria Luz Morán ', ' Deptartment of Sociology I , Universidad Complutense , Madrid, Spain ', 'https://www.tandfonline.com/author/Luz+Mor%C3%A1n%2C+Maria')]"
1,"[(' Matthias Kaelberer ', ' Department of Political Science , University of Memphis , USA ', 'https://www.tandfonline.com/author/Kaelberer%2C+Matthias')]"
2,"[(' Marcel Lubbers ', ' Department of Sociology , Radboud University , Nijmegen, the Netherlands ', 'https://www.tandfonline.com/author/Lubbers%2C+Marcel'), (' Peer Scheepers ', ' Professor of Methods in Social Sciences , Radboud University , Nijmegen, the Netherlands ', 'https://www.tandfonline.com/author/Scheepers%2C+Peer')]"
0,[]
1,"[(' Peter Golding ', ' University of Loughborough , Loughborough, UK ', 'https://www.tandfonline.com/author/Golding%2C+Peter')]"
1,"[(' Dr Sophia Kaitatzi-Whitlock ', ' School of Journalism and Mass Communication , Aristotle University of Thessaloniki , Egnatia 46, Thessaloniki, 54625, Greece ', 'https://www.tandfonline.com/author/Kaitatzi-Whitlock%2C+Sophia')]"
1,"[(' Irene Neverla ', ' University of Hamburg, Institute for Journalism and Communication Science , Allende Platz 1, 20146, Hamburg, Germany ', 'https://www.tandfonline.com/author/Neverla%2C+Irene')]"
1,"[(' Peter Golding ', ' University of Loughborough , Loughborough, UK ', 'https://www.tandfonline.com/author/Golding%2C+Peter')]"
1,"[(' Cristina Ponte ', ' Departamento de Ciências da Comunicação , Universidade Nova de Lisboa , Rua Fernando Namora, 36, 7. dt, 1600-453, Lisbon, Portugal ', 'https://www.tandfonline.com/author/Ponte%2C+Cristina')]"
3,"[(' Renée van Os Ph.D. Candidate ', ' Department of Communication , University of Nijmegen, Radboud University Nijmegen , P.O. Box 9104, 6500, HE, Nijmegen, The Netherlands ', 'https://www.tandfonline.com/author/van+Os%2C+Ren%C3%A9e'), (' Nicholas W. Jankowski ', ' Department of Communication , University of Nijmegen, Radboud University Nijmegen , P.O. Box 9104, 6500, HE, Nijmegen, The Netherlands ', 'https://www.tandfonline.com/author/Jankowski%2C+Nicholas+W'), (' Maurice Vergeer ', ' Department of Communication , University of Nijmegen, Radboud University Nijmegen , P.O. Box 9104, 6500, HE, Nijmegen, The Netherlands ', 'https://www.tandfonline.com/author/Vergeer%2C+Maurice')]"
1,"[(' Peeter Vihalemm ', ' Department of Journalism and Communication , University of Tartu , Ulikooli 18, Tartu, 50090, Estonia ', 'https://www.tandfonline.com/author/Vihalemm%2C+Peeter')]"
0,[]
1,"[(' Peter Taylor-Gooby ', ' SSPSSR, CoNE , University of Kent , CT2 7NF, UK ', 'https://www.tandfonline.com/author/Taylor-Gooby%2C+Peter')]"
1,"[(' Dr Thomas Bahle ', ' Faculty of Social Sciences , University of Mannheim , Mannheim, Germany ', 'https://www.tandfonline.com/author/Bahle%2C+Thomas')]"
1,"[(' Leonor Vasconcelos Ferreira ', ' Faculty of Economics , University of Porto and CEMAPRE/ISEG , Portugal ', 'https://www.tandfonline.com/author/Ferreira%2C+Leonor+Vasconcelos')]"
1,"[(' Carl Hult ', ' Department of Sociology , Umea University, and Kalmar University , Sweden ', 'https://www.tandfonline.com/author/Hult%2C+Carl')]"
3,"[(' Patricia Frericks ', ' Utrecht University , Utrecht, The Netherlands ', 'https://www.tandfonline.com/author/Frericks%2C+Patricia'), (' Robert Maier ', ' Utrecht University , Utrecht, The Netherlands ', 'https://www.tandfonline.com/author/Maier%2C+Robert'), (' Willibrord de Graaf ', ' Utrecht University , Utrecht, The Netherlands ', 'https://www.tandfonline.com/author/de+Graaf%2C+Willibrord')]"
1,"[(' Jürgen Gerhards ', ' Institut für Soziologie , Freie Universität Berlin , Garystraße 55, D-14195, Berlin, Germany ', 'https://www.tandfonline.com/author/Gerhards%2C+J%C3%BCrgen')]"
1,"[(' John Scott ', ' University of Essex ', 'https://www.tandfonline.com/author/Scott%2C+John')]"
3,"[(' Alan Scott ', '<span class=""corr-sec"">', 'https://www.tandfonline.com/author/Scott%2C+Alan'), (' Cristiano Bee ', '<span class=""corr-sec"">', 'https://www.tandfonline.com/author/Bee%2C+Cristiano'), (' Riccardo Scartezzini ', '<span class=""corr-sec"">', 'https://www.tandfonline.com/author/Scartezzini%2C+Riccardo')]"
1,"[(' Richard Jenkins ', ' Department of Sociological Studies , University of Sheffield , Sheffield, UK ', 'https://www.tandfonline.com/author/Jenkins%2C+Richard')]"
1,"[(' Sabine Strasser ', ' Middle East Technical University , Ankara, Turkey ', 'https://www.tandfonline.com/author/Strasser%2C+Sabine')]"
1,"[(' Ettore Recchi ', ' University of Florence , Florence, Italy ', 'https://www.tandfonline.com/author/Recchi%2C+Ettore')]"
1,"[(' Monica Sassatelli ', ' University of Ferrara , Ferrara, Italy ', 'https://www.tandfonline.com/author/Sassatelli%2C+Monica')]"
1,"[(' Yuri Kazepov ', ' University of Urbino , Urbino, Italy ', 'https://www.tandfonline.com/author/Kazepov%2C+Yuri')]"
4,"[(' Sabina Mihelj ', ' Department of Social Sciences , Loughborough University , Loughborough, LE11 3TU, UK ', 'https://www.tandfonline.com/author/Mihelj%2C+Sabina'), (' Thomas Koenig ', ' Department of Social Sciences , Loughborough University , Loughborough, LE11 3TU, UK ', 'https://www.tandfonline.com/author/Koenig%2C+Thomas'), (' John Downey ', ' Department of Social Sciences , Loughborough University , Loughborough, LE11 3TU, UK ', 'https://www.tandfonline.com/author/Downey%2C+John'), (' Václav Štetka ', ' Department of Social Sciences , Loughborough University , Loughborough, LE11 3TU, UK ', 'https://www.tandfonline.com/author/%C5%A0tetka%2C+V%C3%A1clav')]"
1,"[(' Anu Masso ', ' Department of Journalism and Communication , University of Tartu , Ülikooli 18, 50090, Tartu, Estonia ', 'https://www.tandfonline.com/author/Masso%2C+Anu')]"
1,"[('John Scott', ' University of Essex', 'https://www.tandfonline.com/author/Scott%2C+John')]"
1,"[('Daniel Oesch', '<div class=""author-extra-info"" data-authorsinfo=\'{""id"" : ""ATN0001"", ""hasFull"" : ""true""}\' tabindex=""0"">View further author information', 'https://www.tandfonline.com/author/Oesch%2C+Daniel')]"
1,"[('Maria Antónia Pires de Almeida ', ' CIES, ISCTE , Lisbon, Portugal ', 'https://www.tandfonline.com/author/Ant%C3%B3nia+Pires+de+Almeida%2C+Maria')]"
4,"[('Mr Willem-Jan Verhoeven', ' Department of Law/Criminology, Erasmus University Rotterdam, P.O. Box 1738, Rotterdam, 3000, DR, The Netherlands', 'https://www.tandfonline.com/author/Verhoeven%2C+Willem-Jan'), ('Henk Flap', ' Department of Sociology/ICS, Utrecht University, Utrecht, The Netherlands', 'https://www.tandfonline.com/author/Flap%2C+Henk'), ('Jos Dessens', ' Department of Methodology and Statistics/ICS, Utrecht University, Utrecht, The Netherlands', 'https://www.tandfonline.com/author/Dessens%2C+Jos'), ('Wim Jansen', ' Department of Methodology and Statistics/ICS, Utrecht University, Utrecht, The Netherlands', 'https://www.tandfonline.com/author/Jansen%2C+Wim')]"
1,"[('Gindo Tampubolon', ' Centre for Research on Socio-Cultural Change, University of Manchester, 178 Waterloo Place, Oxford Road, Manchester, M13 9PL, UK', 'https://www.tandfonline.com/author/Tampubolon%2C+Gindo')]"
2,"[('Ilona Kovács', ' Department of Social Sciences, School of Economics and Management (ISEG), Technical University of Lisbon, Lisbon, Portugal; Research Centre in Economic Sociology and the Sociology of Organisations (SOCIUS), Lisbon, Portugal', 'https://www.tandfonline.com/author/Kov%C3%A1cs%2C+Ilona'), ('Sara Falcão Casaca', ' Department of Social Sciences, School of Economics and Management (ISEG), Technical University of Lisbon, Lisbon, Portugal; Research Centre in Economic Sociology and the Sociology of Organisations (SOCIUS), Lisbon, Portugal', 'https://www.tandfonline.com/author/Falc%C3%A3o+Casaca%2C+Sara')]"
4,"[('Peter Raeymaeckers', ' Department of Sociology, University of Antwerp, Sint-Jacobstraat 2, 2000, Antwerpen, Belgium', 'https://www.tandfonline.com/author/Raeymaeckers%2C+Peter'), ('Caroline Dewilde', ' Department of Sociology, University of Antwerp, Sint-Jacobstraat 2, 2000, Antwerpen, Belgium', 'https://www.tandfonline.com/author/Dewilde%2C+Caroline'), ('Laurent Snoeckx', ' Department of Sociology, University of Antwerp, Sint-Jacobstraat 2, 2000, Antwerpen, Belgium', 'https://www.tandfonline.com/author/Snoeckx%2C+Laurent'), ('Dimitri Mortelmans', ' Department of Sociology, University of Antwerp, Sint-Jacobstraat 2, 2000, Antwerpen, Belgium', 'https://www.tandfonline.com/author/Mortelmans%2C+Dimitri')]"
2,"[('Matthijs Kalmijn', ' Tilburg University and Netspar , The Netherlands ', 'https://www.tandfonline.com/author/Kalmijn%2C+Matthijs'), ('Chiara Saraceno', ' University of Turin , Italy and WZB, Germany ', 'https://www.tandfonline.com/author/Saraceno%2C+Chiara')]"
0,[]
0,[]
0,[]
0,[]
0,[]
1,"[(' Julia Evetts ', ' University of Nottingham , UK ', 'https://www.tandfonline.com/author/Evetts%2C+Julia')]"
1,"[(' Vittorio Olgiati ', ' University of Urbino , Urbino, Italy ', 'https://www.tandfonline.com/author/Olgiati%2C+Vittorio')]"
2,"[(' Thomas Le Bianic ', ' Université Paris-Dauphine , Paris, France ', 'https://www.tandfonline.com/author/le+Bianic%2C+Thomas'), (' Lennart G. Svensson ', ' Goteborg University , Goteborg, Sweden ', 'https://www.tandfonline.com/author/Svensson%2C+Lennart+G')]"
