number_volume,number_issue,number_article,type_1,type_2,name_book,keyword,author_number,author_info,page_start,page_end,page_number,date_receive,date_accept,date_online,views,Crossref,Web_of_Science
4,2,2,Article,Original Articles,Welfare States And Dimensions Of Social Capital: Cross-national Comparisons Of Social Contacts In European Countries,"['Social Contacts', 'Individual Determinants', 'Welfare States', 'Multilevel Analyses']",3,"[(' Peer Scheepers ', '', 'https://www.tandfonline.com/author/Scheepers%2C+Peer'), (' Manfred Te Grotenhuis ', '', 'https://www.tandfonline.com/author/Grotenhuis%2C+Manfred+te'), (' John Gelissen ', '', 'https://www.tandfonline.com/author/Gelissen%2C+John')]",185,207,23,,,02 Dec 2010,387,59,0
4,2,3,Article,Original Articles,Cumulative Disadvantage Or Individualisation? A Comparative Analysis Of Poverty Risk And Incidence,"['Poverty', 'Individualisation', 'Disadvantage', 'Cumulative', 'Social Class', 'Life-COURSE']",2,"[(' Richard Layte ', '', 'https://www.tandfonline.com/author/Layte%2C+Richard'), (' Christopher T. Whelan ', '', 'https://www.tandfonline.com/author/Whelan%2C+Christopher+T')]",209,233,25,,,02 Dec 2010,410,27,0
4,2,4,Article,Original Articles,The Professions Between State And Market: A Cross-national Study Of Convergence And Divergence,"['Professions', 'Advocates/Solicitors', 'Pharmacists', 'Germany', 'Britain', 'Market Deregulation']",3,"[(' Christel Lane ', '', 'https://www.tandfonline.com/author/Lane%2C+Christel'), (' Margaret Potton ', '', 'https://www.tandfonline.com/author/Potton%2C+Margaret'), (' Wolfgang Littek ', '', 'https://www.tandfonline.com/author/Littek%2C+Wolfgang')]",235,260,26,,,02 Dec 2010,85,12,0
4,3,1,Article,Original Articles,Locating Europe,"['Europe', 'Identity', 'Public Space', 'Institutional Theory', 'Textbooks And Curricula', 'History And Civics Education']",1,"[(' Yasemin Nuhoğlu Soysal ', '', 'https://www.tandfonline.com/author/Soysal%2C+Yasemin+Nuho%C4%9Flu')]",265,284,20,,,02 Dec 2010,411,69,0
4,3,2,Article,Original Articles,"Towards a Model of Quality of Life for Older Ethnic Minority Migrants in Germany, Austria and the UK","['Ageing', 'Ethnicity', 'Migration', 'Quality Of Life', 'Social Policy']",1,"[(' Michaela Brockmann ', '', 'https://www.tandfonline.com/author/Brockmann%2C+Michaela')]",285,306,22,,,02 Dec 2010,154,9,3
4,3,3,Article,Original Articles,Working Time Preferences in Dual-Earning Households,"['Working Time', 'Households', 'Preferences', 'Europe']",2,"[(' Mia Väisänen ', '', 'https://www.tandfonline.com/author/V%C3%A4is%C3%A4nen%2C+Mia'), (' Jouko Nätti ', '', 'https://www.tandfonline.com/author/N%C3%A4tti%2C+Jouko')]",307,329,23,,,02 Dec 2010,111,8,3
4,4,1,Article,Original Articles,Gender and welfare state change,"['Gender', 'Welfare Regime', 'Welfare Restructuring', 'Work Welfare', 'Relationship', 'Individualization', 'Adult Worker Model Family']",1,"[(' Jane Lewis ', '', 'https://www.tandfonline.com/author/Lewis%2C+Jane')]",331,357,27,,,02 Dec 2010,"4,246",170,0
4,4,2,Article,Original Articles,European perspectives on welfare reform: A tale of two vicious circles?,"['Social Assistance', 'Workfare', 'Welfare', 'Speenhamland Effect', 'European Employment Policies']",1,"[(' Anne Gray ', '', 'https://www.tandfonline.com/author/Gray%2C+Anne')]",359,380,22,,,02 Dec 2010,73,3,0
4,4,3,Article,Original Articles,Women and pensions in Northern Ireland: Observations from recent research,"['Women', 'Pensions', 'United Kingdom', 'Privatization', 'Perception', 'Provision']",2,"[(' Eileen Evason ', '', 'https://www.tandfonline.com/author/Evason%2C+Eileen'), (' Lynda Spence ', '', 'https://www.tandfonline.com/author/Spence%2C+Lynda')]",381,392,12,,,02 Dec 2010,23,0,0
4,4,4,Article,Original Articles,Early exit from the labour force between exclusion and privilege: Unemployment as a transition from employment to retirement in West Germany,"['Labour Force And Employment', 'Size And Structure', 'Retirement', 'Retirement Policies', 'Unemployment Insurance']",2,"[(' Matthias Knuth ', '', 'https://www.tandfonline.com/author/Knuth%2C+Matthias'), (' Thorsten Kalina ', '', 'https://www.tandfonline.com/author/Kalina%2C+Thorsten')]",393,418,26,,,02 Dec 2010,112,24,0
4,4,5,book review,Book Reviews,Book Reviews,[],0,[],419,424,6,,,02 Dec 2010,13,0,0
5,1,1,Article,Original Articles,"UNEMPLOYMENT, POVERTY AND SOCIAL ISOLATION: Is there a vicious circle of social exclusion?",[],3,"[(' Duncan Gallie ', ' University of Oxford and Nuffield College , Oxford', 'https://www.tandfonline.com/author/Gallie%2C+Duncan'), (' Serge Paugam ', ' Ecole des Hautes Etudes en Sciences Sociales , Paris ', 'https://www.tandfonline.com/author/Paugam%2C+Serge'), (' Sheila Jacobs ', ' Nuffield College , Oxford', 'https://www.tandfonline.com/author/Jacobs%2C+Sheila')]",1,32,32,,,09 Dec 2010,"4,168",138,10
5,1,2,Article,Original Articles,THE TOTAL IMPACT OF THE FAMILY ON EDUCATIONAL ATTAINMENT,[],0,[],33,68,36,,,09 Dec 2010,190,19,0
5,1,3,Article,Original Articles,Persistence and change - Nordic social policy in the 1980s and 1990s,"['Nordic countries', 'welfare state', 're-commodification', 'cost containment', 'recalibration', 'rationalization']",1,"[(' Anders Nordlund ', ' LuleÅ University of Technology , Hedenbrovägen, Sweden ', 'https://www.tandfonline.com/author/Nordlund%2C+Anders')]",69,90,22,,,04 Feb 2011,76,10,0
5,2,1,Article,Original Articles,Who trusts?: The origins of social trust in seven societies,"['Social Trust', 'Social Capital', 'Cleavages', 'Personality', 'Cross-national Comparison', 'Euromodule Survey']",2,"[(' Jan Delhey ', ' Department of Social Structure and Social Reporting , Social Science Research Centre , Berlin, WZB, Germany ', 'https://www.tandfonline.com/author/Delhey%2C+Jan'), (' Kenneth Newton ', ' Department of Political Science , University of Southampton , UK ', 'https://www.tandfonline.com/author/Newton%2C+Kenneth')]",93,137,45,,,02 Dec 2010,"3,510",279,6
5,2,2,Article,Original Articles,Street-level corruption in industrialized and developing countries,"['Icvs', 'Cross-country Analysis', 'Corruption', 'Victimization', 'Economic Development', 'British Legal Culture', 'Federalism']",3,"[(' Paul Nieuwbeerta ', ' Netherlands Institute for the Study of Crime and Law Enforcement ', 'https://www.tandfonline.com/author/Nieuwbeerta%2C+Paul'), (' Gerrit De Geest ', ' Utrecht School of Economics , Utrecht University ', 'https://www.tandfonline.com/author/de+Geest%2C+Gerrit'), (' Jacques Siegers ', '', 'https://www.tandfonline.com/author/Siegers%2C+Jacques')]",139,165,27,,,02 Dec 2010,153,9,0
5,2,3,Article,Original Articles,Moving in and out of poverty,"['Poverty', 'Poverty Dynamics', 'Echp', 'Welfare Regimes']",2,"[(' Richard Layte ', ' Economic and Social Research Institute , Dublin', 'https://www.tandfonline.com/author/Layte%2C+Richard'), (' Christopher Whelan ', '', 'https://www.tandfonline.com/author/Whelan%2C+Christopher')]",167,191,25,,,02 Dec 2010,511,25,6
5,2,4,Article,Original Articles,Educational systems and perceived social inequality,"['Educational Systems', 'Intra-generational Mobility', 'Social Inequality']",1,"[(' Martin Groß ', ' Humboldt-University , Berlin', 'https://www.tandfonline.com/author/Gro%C3%9F%2C+Martin')]",193,225,33,,,02 Dec 2010,237,4,3
5,2,5,book review,Book Reviews,Book reviews,[],0,[],227,231,5,,,02 Dec 2010,18,0,0
5,3,1,Article,Original Articles,The return of the kings <br/> Temporality in the construction of EU identity,"['European identity', 'European Commission', 'identity construction', 'temporality', 'Founding Fathers', 'enlargement']",2,"[(' Bo Petersson ', '', 'https://www.tandfonline.com/author/Petersson%2C+Bo'), (' Anders Hellström ', '', 'https://www.tandfonline.com/author/Hellstr%C3%B6m%2C+Anders')]",235,252,18,,,22 Jul 2010,206,9,0
5,3,2,Article,Original Articles,Dying for the union? <br/> Military officers and the creation of a European defence force,"['European security', 'European defence policy', 'public opinion', 'political identity', 'armed forces', 'officer corps']",1,"[(' Frédéric Mérand ', '', 'https://www.tandfonline.com/author/M%C3%A9rand%2C+Fr%C3%A9d%C3%A9ric')]",253,282,30,,,22 Jul 2010,190,5,0
5,3,3,Article,Original Articles,The ‘politics of institutionalization’ <br/> The inner discourse of German churches after radical political change,"['churches', 'East Germany', 'political change', 'process of institutionalization', 'rhetoric']",1,"[(' Barbara Thériault ', '', 'https://www.tandfonline.com/author/Th%C3%A9riault%2C+Barbara')]",283,302,20,,,22 Jul 2010,35,0,0
5,3,4,Article,Original Articles,Reasons for divorce among muslim arabs in israel <br/> An exploratory study,"['reasons for divorce', 'causes of divorce', 'Muslims', 'Arabs', 'citizens of Israel', 'society in transition']",2,"[(' Orna Cohen ', '', 'https://www.tandfonline.com/author/Cohen%2C+Orna'), (' Rivka Savaya ', '', 'https://www.tandfonline.com/author/Savaya%2C+Rivka')]",303,325,23,,,22 Jul 2010,176,7,0
5,3,5,Article,Original Articles,Book reviews,[],0,[],327,345,19,,,04 Jun 2010,28,0,0
5,4,1,Article,Original Articles,Editorial: Care through cash and public service,[],2,"[(' Rudolf Richter ', '', 'https://www.tandfonline.com/author/Richter%2C+Rudolf'), (' John Eriksen ', '', 'https://www.tandfonline.com/author/Eriksen%2C+John')]",349,351,3,,,04 Jun 2010,63,4,0
5,4,2,Article,Original Articles,Varieties of familialism: The caring function of the family in comparative perspective,"['family policy', 'child care', 'elderly care', 'gender', 'welfare state typology']",1,"[(' Sigrid Leitner ', '', 'https://www.tandfonline.com/author/Leitner%2C+Sigrid')]",353,375,23,,,04 Jun 2010,"3,769",384,0
5,4,3,Article,Original Articles,Commodified care work in European Labour Markets,"['care', 'care work', 'migrant workers', 'direct payments', 'cash for care']",1,"[(' Clare Ungerson ', '', 'https://www.tandfonline.com/author/Ungerson%2C+Clare')]",377,396,20,,,04 Jun 2010,467,67,0
5,4,4,Article,Original Articles,Paying for informal care: a contradictio in terminis?,"['care', 'care payments', 'solidarity', 'informal care', 'care insurance', 'social policy']",1,"[(' Thérèse Jacobs ', '', 'https://www.tandfonline.com/author/Jacobs%2C+Th%C3%A9r%C3%A8se')]",397,417,21,,,04 Jun 2010,86,4,0
5,4,5,Article,Original Articles,The complexity of family policy reform: The case of Norway,"['family policy', 'policy complexity', 'cash-for-care', 'mothers’ employment', 'Norway']",1,"[(' Anne Lise Ellingsæter ', '', 'https://www.tandfonline.com/author/Ellings%C3%A6ter%2C+Anne+Lise')]",419,443,25,,,04 Jun 2010,512,41,3
5,4,6,Article,Original Articles,Public payment for informal care of disabled children: Some dilemmas of the Norwegian welfare state,"['care wage', 'disabled children', 'welfare state', 'family policy', 'Norway']",1,"[(' John Eriksen ', '', 'https://www.tandfonline.com/author/Eriksen%2C+John')]",445,463,19,,,04 Jun 2010,72,4,0
6,1,1,Article,Original Articles,Editorial<br/> <i>European Societies</i>: a message from the Editor,[],1,"[(' Claire Wallace ', '', 'https://www.tandfonline.com/author/Wallace%2C+Claire')]",1,3,3,,,04 Jun 2010,10,0,0
6,1,2,Article,Original Articles,Do subjective indicators measure welfare?<br/> Evidence from 33 European societies,"['subjective well-being', 'life satisfaction', 'welfare measurement', 'Europe']",2,"[(' Tony Fahey ', ' The Economic and Social Research Institute, 4 Burlington Road, Dublin 4, Ireland', 'https://www.tandfonline.com/author/Fahey%2C+Tony'), (' Emer Smyth ', ' The Economic and Social Research Institute, 4 Burlington Road, Dublin 4, Ireland', 'https://www.tandfonline.com/author/Smyth%2C+Emer')]",5,27,23,,,04 Jun 2010,583,80,6
6,1,3,Article,Original Articles,"Open markets and welfare values <br/> Welfare values, inequality and social change in the silver age of the welfare state","['welfare state', 'values', 'liberalism', 'social attitudes', 'inequality', 'Europe']",1,"[(' Peter Taylor-Gooby ', ' School of Social Policy, Sociology and Social Research, University of Kent, Canterbury CT2 7NY, UK', 'https://www.tandfonline.com/author/Taylor-Gooby%2C+Peter')]",29,48,20,,,04 Jun 2010,582,23,0
6,1,4,Article,Original Articles,In search of turbulence <br/> Labour market mobility and job stability in Germany,"['job stability', 'labour turnover', 'unemployment', 'service economy', 'event history data', 'Germany']",2,"[(' Marcel Erlinghagen ', ' Institut Arbeit und Technik, Munscheidstraße 14, D-45886 Gelsenkirchen, Germany', 'https://www.tandfonline.com/author/Erlinghagen%2C+Marcel'), (' Matthias Knuth ', ' Institut Arbeit und Technik, Munscheidstraße 14, D-45886 Gelsenkirchen, Germany', 'https://www.tandfonline.com/author/Knuth%2C+Matthias')]",49,70,22,,,04 Jun 2010,132,18,0
6,1,5,Article,Original Articles,"Political and economic logic of western european integration <br/> A study of convergence comparing member and non-member states, 1980–98","['Western European integration', 'European Union', 'economic convergence', 'cohesion policies', 'comparative analysis']",3,"[(' Volker Bornschier ', ' Sociological Institute, University of Zurich, Zurich, Switzerland', 'https://www.tandfonline.com/author/Bornschier%2C+Volker'), (' Mark Herkenrath ', ' Sociological Institute, University of Zurich, Zurich, Switzerland', 'https://www.tandfonline.com/author/Herkenrath%2C+Mark'), (' Patrick Ziltener ', ' Sociological Institute, University of Zurich, Zurich, Switzerland', 'https://www.tandfonline.com/author/Ziltener%2C+Patrick')]",71,96,26,,,04 Jun 2010,100,15,0
6,1,6,Article,Original Articles,The ‘public–private’ sphere in Soviet and post-Soviet society <br/> Perception and dynamics of ‘public’ and ‘private’ in contemporary Russia,"['public and private spheres', 'post-Soviet societies', 'Russia', 'political culture', 'Soviet public', 'qualitative methods in sociology']",2,"[(' Ingrid Oswald ', ' Gothaer Str. 5a, D-10823 Berlin, Germany', 'https://www.tandfonline.com/author/Oswald%2C+Ingrid'), (' Viktor Voronkov ', ' Centre for Independent Social Research (CISR), P.O. Box 193, 191040 St. Petersburg, Russia', 'https://www.tandfonline.com/author/Voronkov%2C+Viktor')]",97,117,21,,,04 Jun 2010,364,11,0
6,2,1,Article,Original Articles,Editorial,[],1,"[(' Claire Wallace ', '', 'https://www.tandfonline.com/author/Wallace%2C+Claire')]",119,121,3,,,04 Jun 2010,6,0,0
6,2,2,Article,Original Articles,Sociology in Central and Eastern Europe in the 1990s: A Decade of Reconstruction,"['Central Europe', 'Eastern Europe', 'history of sociology', 'deCommunization', 'institutionalization', 'theory and methods', 'teaching']",2,"[(' Mike Keen ', ' Department of Sociology and Anthropology, Indiana University South Bend, 1700 Mishawaka Avenue, South Bend, IN 46634, USA', 'https://www.tandfonline.com/author/Keen%2C+Mike'), (' Janusz Mucha ', ' Institute of Sociology, Nicolaus Copernicus University, ul. Fosa Staromiejska 1A, 87-100 Torun, Poland', 'https://www.tandfonline.com/author/Mucha%2C+Janusz')]",123,147,25,,,04 Jun 2010,83,4,3
6,2,3,Article,Original Articles,On the origin and variety of problems in current Central and East-European sociology (a reflection on the article of Keen and Mucha),[],1,"[(' György Lengyel ', ' Budapest University of Economic Sciences and Public Administration, Fövám tér 8, H-1093 Budapest, Hungary', 'https://www.tandfonline.com/author/Lengyel%2C+Gy%C3%B6rgy')]",149,157,9,,,04 Jun 2010,26,1,0
6,2,4,Article,Original Articles,No time for complacency: sociology after socialism,[],1,"[(' Mirjana Ule ', ' Faculty of Social Sciences, University of Ljubljana, Kardeljeva Ploscad 5, 1000 Ljubljana, Slovenia', 'https://www.tandfonline.com/author/Ule%2C+Mirjana')]",159,166,8,,,04 Jun 2010,42,2,0
6,2,5,Article,Original Articles,Sociologists as citizens,[],1,"[(' Ladislav Macháček ', ' Institute of Sociology, Slovak Academy of Sciences, Bratislava, Slovakia', 'https://www.tandfonline.com/author/Mach%C3%A1%C4%8Dek%2C+Ladislav')]",167,168,2,,,04 Jun 2010,17,0,0
6,2,6,Article,Original Articles,Feminist sociology in the Czech Republic after 1989 <br/> A brief report,[],1,"[(' Jiřina Šmejkalová ', ' Faculty of Media and Humanities, University of Lincoln, Lincoln, UK', 'https://www.tandfonline.com/author/%C5%A0mejkalov%C3%A1%2C+Ji%C5%99ina')]",169,180,12,,,04 Jun 2010,40,3,0
6,2,7,Article,Original Articles,Comparing in two dimensions: a broader concept and a novel statistical measure of the time dimension of disparities,"['time distance', None, 'disparities', 'development gap', 'cohesion countries', 'candidate countries']",1,"[(' Pavle Sicherl ', ' SICENTER and University of Ljubljana, Slovenia', 'https://www.tandfonline.com/author/Sicherl%2C+Pavle')]",181,203,23,,,04 Jun 2010,14,3,0
6,2,8,Article,Original Articles,Has educational sector any impact on school effectiveness in Hungary? <br/> A comparison of the public and the newly established religious grammar schools,"['Catholic schools', 'Protestant schools', 'religious schools', 'parental choice', 'school-effectiveness', 'scholastic achievement']",2,"[(' Jaap Dronkers ', ' European University Institute, San Domenico di Fiesole (FI), Italy', 'https://www.tandfonline.com/author/Dronkers%2C+Jaap'), (' Péter Róbert ', ' ELTE University and Tárki, Budapest, Hungary', 'https://www.tandfonline.com/author/R%C3%B3bert%2C+P%C3%A9ter')]",205,236,32,,,04 Jun 2010,49,12,0
6,2,9,Article,Original Articles,The role of civil society in European integration<br/> A framework for analysis,"['civil society', 'European integration', 'democracy', 'policy-making']",2,"[(' David Dunkerley ', ' School of Humanities &amp; Social Sciences, University of Glamorgan, Pontypridd, South Wales, UK', 'https://www.tandfonline.com/author/Dunkerley%2C+David'), (' Shane Fudge ', ' School of Humanities &amp; Social Sciences, University of Glamorgan, Pontypridd, South Wales, UK', 'https://www.tandfonline.com/author/Fudge%2C+Shane')]",237,254,18,,,04 Jun 2010,226,11,0
6,2,10,Article,Original Articles,Book reviews,[],0,[],255,260,6,,,04 Jun 2010,10,0,0
6,3,1,editorial,Editorials,Editorial,[],1,"[(' Claire Wallace ', '<div class=""author-extra-info"" data-authorsinfo=\'{""id"" : ""author-comment"", ""hasFull"" : ""true""}\' tabindex=""0"">View further author information', 'https://www.tandfonline.com/author/Wallace%2C+Claire')]",263,264,2,,,05 Oct 2009,10,0,0
6,3,2,,Miscellany,Early exit from the labour market through the unemployment pathway in Finland,"['early retirement', 'unemployment pathway', 'unemployment pension', 'aged workers']",1,"[(' Helka Hytti ', '', 'https://www.tandfonline.com/author/Hytti%2C+Helka')]",265,297,33,,,05 Oct 2009,101,8,0
